REPORTING YEAR,FACILITY NAME,GHGRP ID,LATITUDE,LONGITUDE,CITY NAME,COUNTY NAME,STATE,ZIP CODE,PARENT COMPANIES,GHG QUANTITY (METRIC TONS CO2e),SUBPARTS
2019,KIMBERLY-CLARK TISSUE COMPANY,1002187,30.736214,-88.0483,MOBILE,MOBILE COUNTY,AL,36610,KIMBERLY-CLARK CORP (100%),209418,C
2019,KIMBERLY-CLARK TISSUE MILL,1006065,41.55869,-73.41006,NEW MILFORD,LITCHFIELD COUNTY,CT,6776,KIMBERLY-CLARK CORP (100%),146187,C
2019,"KING AMERICA FINISHING, INC.",1007971,32.604571,-81.740261,Sylvania,SCREVEN COUNTY,GA,30467,MILLIKEN & CO (100%),41425,C
2019,KING AND QUEEN LANDFILL,1006300,37.6673,-76.7675,LITTLE PLYMOUTH,KING AND QUEEN COUNTY,VA,23091,REPUBLIC SERVICES INC (100%),87273,HH
2019,KING CNTY SOLID WST CEDAR HILLS LANDFILL,1007822,47.462625,-122.046025,MAPLE VALLEY,KING COUNTY,WA,98038,COUNTY OF KING (100%),72738,"C,HH"
2019,KING GEORGE LANDFILL INC - WM,1007674,38.277541,-77.314301,KING GEORGE,KING GEORGE COUNTY,VA,22485,WASTE MANAGEMENT INC (100%),292605,"C,HH"
2019,KLEEN ENERGY SYSTEMS POWER PLANT,1002802,41.5526,-72.597,MIDDLETOWN,MIDDLESEX COUNTY,CT,6457,KLEEN ENERGY HOLDINGS LLC (100%),832320,"C,D"
2019,"KM Tejas Fandango Plant, TX",1004109,27.03278,-98.96777,ZAPATA,ZAPATA COUNTY,TX,78076,KINDER MORGAN INC (100%),7392,"C,W"
2019,"KM Tejas Premont Compressor Station, TX",1013571,27.434019,-98.113199,Premont,JIM WELLS COUNTY,TX,78375,KINDER MORGAN INC (100%),41887,"C,W"
2019,"KMBP Brooks County Station, TX",1008430,27.0394,-98.1672,Falfurrias,BROOKS COUNTY,TX,78355,KINDER MORGAN INC (100%),27921,"C,W"
2019,"KMLP Station 760 Eunice, LA",1013564,30.454897,-92.522486,Eunice,ACADIA PARISH,LA,70535,KINDER MORGAN INC (100%),115403,"C,W"
2019,"KMTP Bob West Compressor Station Falcon Heights, TX",1011892,26.594259,-99.089541,Falcon Heights,,TX,78545,KINDER MORGAN INC (100%),37356,"C,W"
2019,"KMTP Bob West Dew Point Plant Falcon Heights, TX",1011893,26.5662648,-99.1151801,Falcon Heights,,TX,78545,KINDER MORGAN INC (100%),35434,"C,W"
2019,"KMTP Station 551 Freer and Freer Liquids, TX",1011019,28.019436,-98.558272,Freer,DUVAL COUNTY,TX,78357,KINDER MORGAN INC (100%),23058,"C,W"
2019,"KMTP Station 552 Kennedy, TX",1003897,28.65171,-97.90018,Kenedy,BEE COUNTY,TX,78119,KINDER MORGAN INC (100%),38350,"C,W"
2019,"KMTP Station 553 Katy, TX",1002923,29.825359,-95.873304,KATY,WALLER COUNTY,TX,77493,KINDER MORGAN INC (100%),62584,"C,W"
2019,"KMTP Station 555 Goodrich, TX",1008429,30.597189,-94.926715,Goodrich,POLK COUNTY,TX,77335,KINDER MORGAN INC (100%),41362,"C,W"
2019,"KMTP Station 581 Markham, TX",1003452,28.99565,-96.15619,Bay City,MATAGORDA COUNTY,TX,77414,KINDER MORGAN INC (100%),26935,"C,W"
2019,KNAUF INSULATION GmbH,1005919,32.836519,-85.215733,LANETT,CHAMBERS COUNTY,AL,36863,KNAUF INSULATION (100%),92722,"C,N"
2019,KNAUF Insulation GMBH,1002636,39.534287,-85.771835,SHELBYVILLE,SHELBY COUNTY,IN,46176,KNAUF INSULATION (100%),67362,"C,N"
2019,KNOTT PIT LANDFILL,1003232,44.015414,-121.259055,BEND,DESCHUTES COUNTY,OR,97702,COUNTY OF DESCHUTES (100%),74155,HH
2019,KOCH FERITLIZER ENID LLC ENID NITROGEN PLT,1002407,36.379476,-97.76509,ENID,GARFIELD COUNTY,OK,73701,KOCH INDUSTRIES INC (100%),2204569,"C,G,PP,V"
2019,"KOCH FERTILIZER BEATRICE, LLC",1006575,40.319088,-96.8414,BEATRICE,GAGE COUNTY,NE,68310,KOCH INDUSTRIES INC (100%),605576,"C,G,PP,V"
2019,"KOCH FERTILIZER DODGE CITY, LLC",1006037,37.77995,-100.00572,DODGE CITY,FORD COUNTY,KS,67801,KOCH INDUSTRIES INC (100%),501718,"C,G,PP,V"
2019,KOSMOS CEMENT CO,1007997,38.034696,-85.90601,LOUISVILLE,JEFFERSON COUNTY,KY,40272,CEMEX INC (75%); RC LONESTAR INC (25%),1043949,"C,H"
2019,KRAFT HEINZ FOOD COMPANY,1006018,44.033053,-116.957188,ONTARIO,MALHEUR COUNTY,OR,97914,THE KRAFT HEINZ CO (100%),46698,C
2019,KRATON CHEMICAL,1002442,30.1676,-85.62089,PANAMA CITY,BAY COUNTY,FL,32401,KRATON CO (100%),63584,C
2019,"KRATON CHEMICAL, LLC",1005866,40.50632,-81.4743,DOVER,TUSCARAWAS COUNTY,OH,44622,KRATON CO (100%),28040,C
2019,KRATON Corporation,1000032,39.281072,-81.637901,BELPRE,WASHINGTON COUNTY,OH,45714,KRATON CHEMICAL CO LLC (100%),206496,C
2019,KRIPPLE KREEK GAS PLANT,1005431,33.52713,-97.88261,BOWIE,MONTAGUE COUNTY,TX,76230,EOG RESOURCES INC (100%),102070,"C,W"
2019,KTG (USA) Inc.,1011252,35.18367,-90.04412,Memphis,SHELBY COUNTY,TN,38107,KTG (USA) INC (100%),670,C
2019,KUDU Midstream-260 East Texas Basin,1013697,32.91593,-96.77249,Dallas,DALLAS COUNTY,TX,75251,Kudu Midstream LLC (100%),67725,W
2019,KaMin LLC-Macon,1003449,32.71545,-83.498287,MACON,TWIGGS COUNTY,GA,31217,KAMIN HOLDCO LLC (100%),22414,C
2019,Kaiser Aluminum Washington,1002056,47.687074,-117.212673,Spokane Valley,SPOKANE COUNTY,WA,99216,KAISER ALUMINUM FABRICATED PRODUCTS LLC (100%),128390,C
2019,Kaiser-Francis Oil Company 360 Anadarko Basin,1009135,36.065483,-95.92207,Tulsa,TULSA COUNTY,OK,74136,GBK CORP (100%),106400,W
2019,Kalamazoo River Generating Station,1001313,42.2797,-85.4922,COMSTOCK,Kalamazoo,MI,49041,CMS ENERGY CORP (100%),39924,D
2019,Kalkaska Ct Project #1,1000182,44.6889,-85.2019,KALKASKA,Kalkaska,MI,49646,MICHIGAN PUBLIC POWER AGENCY (100%),14016,"C,D"
2019,Kansas Gas Service,1004107,38.89568,-94.67267,Overland Park,JOHNSON COUNTY,KS,66213,ONE GAS INC (100%),102365,"NN,W"
2019,Kapaa and Kalaheo Sanitary Landfills,1001595,21.377625,-157.76796,Kailua,HONOLULU COUNTY,HI,96734,CITY & COUNTY OF HONOLULU (100%),2297,HH
2019,Kaplan Gas Plant,1011811,29.8808,-92.2805,Abbeville,VERMILION PARISH,LA,70510,HILCORP ENERGY CO (100%),51644,"C,W"
2019,Kearny Generating Station,1000747,40.7375,-74.1,KEARNY,Hudson,NJ,7032,PUBLIC SERVICE ENTERPRISE GROUP INC (100%),57281,"C,D"
2019,Keatchie Gas Plant,1004837,32.144387,-93.994456,Keatchie,DE SOTO PARISH,LA,71046,ENTERPRISE PRODUCTS PARTNERS LP (100%),36909,"C,W"
2019,Kekaha Landfill,1000216,21.984865,-159.747301,Kekaha,KAUAI COUNTY,HI,96752,COUNTY OF KAUAI (100%),28452,HH
2019,Kemper County,1001179,32.7976,-88.6057,DE KALB,Kemper,MS,39328,US GOVERNMENT (%),160715,"C,D"
2019,Kendall Energy Facility,1001330,41.4797,-88.2581,MINOOKA,Kendall,IL,60447,Vistra Energy Corp (100%),2781352,"C,D"
2019,Kendall Green Energy,1000657,42.3633,-71.0792,CAMBRIDGE,Middlesex,MA,2142,Vicinity Energy LLC (100%),748324,"C,D"
2019,Kenedy Gas Plant,1011012,28.7516,-98.0138,Kenedy,KARNES COUNTY,TX,78119,ENERGY TRANSFER LP (100%),173881,"C,W"
2019,"Kennecott Utah Copper, LLC",1005234,40.54717,-112.00316,South Jordan,SALT LAKE COUNTY,UT,84095,RIO TINTO AMERICA INC (100%),206459,"C,TT"
2019,Kensing LLC,1000356,41.085542,-87.880542,KANKAKEE,KANKAKEE COUNTY,IL,60901,BASF CORP (100%),33150,C
2019,Kensington Cryogenic Processing Plant,1011274,40.73398,-80.92937,Kensington,,OH,44427,WILLIAMS COS INC (THE) (65%); CANADA PENSION PLAN INVESTMENT BOARD (35%),37316,"C,W"
2019,Keota Gas Plant,1011442,40.7382,-104.2197,Keota,WELD COUNTY,CO,80742,NOBLE ENERGY INC (100%),37327,"C,W"
2019,Kern Energy,1004267,35.295278,-118.921111,BAKERSFIELD,KERN COUNTY,CA,93307,CASEY CO (100%),141812,"C,MM,Y"
2019,Kern River Cogeneration Facility,1004001,35.4518,-118.9851,BAKERSFIELD,KERN COUNTY,CA,93308,CHEVRON CORP (100%),417899,"C,DD"
2019,Kersey Valley MSW Landfill,1000365,35.9556,-79.9256,High Point,GUILFORD COUNTY,NC,27261,CITY OF HIGH POINT (100%),94134,HH
2019,Ketjen Bayport Plant,1003570,29.64174,-95.0654,Pasadena,HARRIS COUNTY,TX,77507,ALBEMARLE CORP (100%),121430,C
2019,Kettle Falls Generating Station,1010858,48.614625,-118.10147,Kettle Falls,STEVENS COUNTY,WA,99141,AVISTA CORP (100%),23670,"C,TT"
2019,Key City/Wilmarth Plant,1003410,44.196163,-94.003383,Mankato,BLUE EARTH COUNTY,MN,56001,XCEL ENERGY (100%),78886,C
2019,Key Production Co. 360 Anadarko,1008703,36.151561,-95.989756,Tulsa,,OK,74103,CIMAREX ENERGY CO (100%),9762,W
2019,Keys Energy Center,1013136,38.695485,-76.828091,Brandywine,PRINCE GEORGE'S COUNTY,MD,20613,PUBLIC SERVICE ENTERPRISE GROUP INC (100%),1832775,"C,D"
2019,Keystone,1000883,40.6604,-79.3411,SHELOCTA,Armstrong,PA,15774,"ARCLIGHT CAPITAL PARTNERS,LLC (67.29%); BOWFIN KEYCON POWER LLC (3.7%); KEYCON POWER HOLDINGS LLC (16.67%); TALEN ENERGY CORP (12.34%)",10546345,"C,D"
2019,Keystone Gas Plant,1005181,31.946927,-103.043207,Kermit,WINKLER COUNTY,TX,79745,ENERGY TRANSFER LP (100%),96092,"C,W"
2019,"Kia Georgia, Inc.",1011199,32.9159,-85.11761,West Point,,GA,31833,KIA MOTORS CORP (100%),22102,"C,QQ"
2019,Kimble Sanitary Landfill,1004399,40.51139,-81.54137,Dover,TUSCARAWAS COUNTY,OH,44622,KIMBLE CO (100%),68779,HH
2019,"Kincaid Generation, LLC",1001520,39.5906,-89.4964,KINCAID,Christian,IL,62540,Vistra Energy Corp (100%),3189312,"C,D"
2019,Kinder Morgan Altamont LLC 575 Uinta Basin,1012201,29.75816,-95.36782,Houston,HARRIS COUNTY,TX,77002,KINDER MORGAN INC (100%),293592,W
2019,"Kinder Morgan Altamont LLC Altamont Gas Plant, Altamont, UT",1004709,40.35932,-110.28605,ALTAMONT,DUCHESNE COUNTY,UT,84001,KINDER MORGAN INC (100%),48974,"C,NN,W"
2019,"Kinder Morgan Altamont LLC Bluebell Gas Plant, Roosevelt, UT",1004712,40.38154,-110.08625,ROOSEVELT,DUCHESNE COUNTY,UT,84066,KINDER MORGAN INC (100%),102741,"C,W"
2019,"Kinder Morgan Energy Partners, L.P. 220 Gulf Coast Basin (LA, TX)",1012576,29.75816,-95.36782,Houston,HARRIS COUNTY,TX,77002,KINDER MORGAN INC (100%),86883,W
2019,Kinder Morgan Production 430 Permian Basin GB,1012558,32.02994,-102.08741,Midland,MIDLAND COUNTY,TX,79705,KINDER MORGAN INC (100%),36396,W
2019,"Kinder Morgan Treating, L.P., Huntsville Gas Plant, Huntsville, TX",1012041,30.819862,-95.593021,Huntsville,WALKER COUNTY,TX,77320,KINDER MORGAN INC (100%),1277,"C,W"
2019,"Kinder Morgan, Inc. 345 Arkoma Basin",1012566,29.75816,-95.36782,Houston,HARRIS COUNTY,TX,77002,KINDER MORGAN INC (100%),195171,W
2019,"Kinder Morgan, Inc. 350 South Oklahoma Folded Belt",1012562,29.75816,-95.36782,Houston,HARRIS COUNTY,TX,77002,KINDER MORGAN INC (100%),53953,W
2019,"Kinder Morgan, Inc. 355 Chautauqua Platform",1012597,29.75816,-95.36782,Houston,HARRIS COUNTY,TX,77002,KINDER MORGAN INC (100%),253935,W
2019,"Kinder Morgan, Inc. 360 Anadarko Basin",1012565,29.75816,-95.36782,Houston,HARRIS COUNTY,TX,77002,KINDER MORGAN INC (100%),34699,W
2019,"Kinder Morgan, Inc. 420 Fort Worth Syncline",1012579,29.75816,-95.36782,Houston,HARRIS COUNTY,TX,77002,KINDER MORGAN INC (100%),32361,W
2019,KinderHawk Field Services LLC 230 Arkla Basin,1012200,29.75816,-95.36782,Houston,HARRIS COUNTY,TX,77002,KINDER MORGAN INC (100%),114676,W
2019,King Ranch Gas Plant,1002521,27.4656,-98.0576,Kingsville,KLEBERG COUNTY,TX,78375,ENERGY TRANSFER LP (100%),310206,"C,NN,W"
2019,King Salmon Platform,1001944,60.86483945,-151.6081039,Anchorage,KENAI PENINSULA,AK,99503,HILCORP ENERGY CO (100%),46510,"C,W"
2019,Kings Mountain Energy Center,1013259,35.201313,-81.365446,Kings Mountain,CLEVELAND COUNTY,NC,28086,NTE CAROLINAS HOLDINGS LLC (100%),1091989,"C,D"
2019,Kings Waste and Recycling Authority,1011716,36.3135,-119.597306,Hanford,KINGS COUNTY,CA,93230,COUNTY OF KINGS (100%),3048,HH
2019,Kingston,1005871,35.8992,-84.5194,KINGSTON,Roane,TN,37763,US GOVERNMENT (%),3973772,D
2019,Kinmundy Power Plant,1007209,38.7619,-89.0128,PATOKA,Marion,IL,62875,AMEREN CORP (100%),1795,"C,D"
2019,Kirby Canyon Recycling & Disposal Facility,1007817,37.218771,-121.582664,Morgan Hill,SANTA CLARA COUNTY,CA,95037,WASTE MANAGEMENT INC (100%),89054,HH
2019,Klamath Cogeneration Project,1001314,42.174,-121.8112,Klamath Falls,Klamath,OR,97603,AVANGRID INC (100%),1350083,"C,D"
2019,Klamath Energy LLC,1000076,42.1727,-121.8144,Klamath Falls,Klamath,OR,97603,AVANGRID INC (100%),49735,D
2019,Knauf Insulation Inc,1013394,39.4019,-78.021344,Inwood,BERKELEY COUNTY,WV,25428,KNAUF INSULATION (100%),42414,"C,N"
2019,Kneeland Station,1000092,42.35,-71.0583,Boston,Suffolk,MA,2111,Vicinity Energy LLC (100%),74671,C
2019,Knox County Landfill,1003516,41.026486,-90.249232,Oneida,KNOX COUNTY,IL,61467,COUNTY OF KNOX (100%),78292,"C,HH"
2019,Knox Lee Power Plant,1000934,32.3766,-94.6415,LONGVIEW,Gregg,TX,75603,AMERICAN ELECTRIC POWER CO INC (100%),77438,D
2019,"Koch Fertilizer Ft. Dodge, LLC",1007046,42.499406,-94.017177,Duncombe,WEBSTER COUNTY,IA,50532,KOCH INDUSTRIES INC (100%),796042,"C,G,PP,V"
2019,Kohler Co.,1004632,43.7375,-87.763889,Kohler,SHEBOYGAN COUNTY,WI,53044,KOHLER CO (100%),76862,"C,N,TT"
2019,Kohler Co. - Brownwood - Main Plant,1004588,31.66526,-99.0004,Brownwood,BROWN COUNTY,TX,76801,KOHLER CO (100%),20284,C
2019,Kohler Co. - Spartanburg Plant,1013271,34.92685,-81.85119,Spartanburg,SPARTANBURG COUNTY,SC,29302,KOHLER CO (100%),24283,C
2019,Koppers Inc. Follansbee Plant,1001632,40.33475,-80.602735,Follansbee,BROOKE COUNTY,WV,26037,KOPPERS INC (100%),25638,C
2019,Koppers Inc. Stickney Plant,1000336,41.821484,-87.750206,Cicero,COOK COUNTY,IL,60804,KOPPERS INC (100%),48915,C
2019,Kordsa Inc. - Chattanooga,1004737,35.113864,-85.24333,Chattanooga,HAMILTON COUNTY,TN,37415,KORDSA INC (100%),41440,C
2019,Kosciusko,1006143,33.123225,-89.587482,Kosciusko,ATTALA COUNTY,MS,39090,Enbridge (US) Inc (100%),25359,"C,W"
2019,"Kosei St. Marys, Corp.",1005445,40.55358,-84.37325,SAINT MARYS,AUGLAIZE COUNTY,OH,45885,Kosei America Holdings Inc (100%),35815,C
2019,"Kraken Oil and Gas II, LLC",1013291,48.49281,-102.969,Houston,,TX,77024,KRAKEN OIL & GAS LLC (100%),663459,W
2019,"Kraken Oil and Gas III, LLC",1013324,29.783552,-95.535637,Houston,,TX,77024,"Kraken Oil & Gas III, LLC (100%)",191258,W
2019,"Kraken Oil and Gas, LLC",1013301,47.97686,-104.442,Houston,,TX,77024,KRAKEN OIL & GAS LLC (100%),177752,W
2019,"Kraton Chemical, LLC",1002542,32.09786,-81.12113,Savannah,CHATHAM COUNTY,GA,31415,KRATON CHEMICAL CO LLC (100%),45434,C
2019,"Kronospan, LLC",1013803,33.6103,-85.9742,Eastaboga,CALHOUN COUNTY,AL,36260,Kronospan Inc (100%),61617,C
2019,Kutz Canyon Gas Plant,1003315,36.6672,-107.9611,Bloomfield,SAN JUAN COUNTY,NM,87413,HARVEST PIPELINE CO (100%),224866,"C,W"
2019,Kyger Creek,1000853,38.9161,-82.1281,CHESHIRE,Gallia,OH,45620,AMERICAN ELECTRIC POWER CO INC (100%),5693451,D
2019,Kyrene Generating Station,1000241,33.3544,-111.9364,TEMPE,Maricopa,AZ,85283,SALT RIVER PROJECT (100%),549932,"C,D"
2019,L A CO CENTRAL HEATING PLANT,1002591,34.05624,-118.24312,LOS ANGELES,LOS ANGELES COUNTY,CA,90012,COUNTY OF LOS ANGELES (100%),61101,C
2019,L P GILL LANDFILL,1005097,42.46973,-96.6105,JACKSON,DAKOTA COUNTY,NE,68743,LP GILL INC (100%),106545,"C,HH"
2019,L V Sutton Steam Electric Plant,1000828,34.2824,-77.9864,WILMINGTON,New Hanover,NC,28401,DUKE ENERGY CORP (100%),1793302,"C,D"
2019,L'Anse Warden Electric Company LLC,1011214,46.756876,-88.455897,L'Anse,BARAGA COUNTY,MI,49946,Convergen Energy LLC (100%),23564,C
2019,LA CROSSE COUNTY SOLID WASTE MANAGEMENT FACILITY,1000536,43.883285,-91.162154,LA CROSSE,LA CROSSE COUNTY,WI,54601,COUNTY OF LA CROSSE (100%),52407,"C,HH"
2019,LA PAZ COUNTY LANDFILL,1004056,33.943591,-114.19503,PARKER,LA PAZ COUNTY,AZ,85344,LA PAZ COUNTY (100%),45785,"C,HH"
2019,LA PLATA \A\ CMP STN,1005882,37.144517,-107.784891,DURANGO,LA PLATA COUNTY,CO,81301,ENERGY TRANSFER LP (100%),21345,"C,W"
2019,LA SALLE/GRANT PARISH SANITARY LANDFILL,1002132,31.798037,-92.177289,JENA,LA SALLE PARISH,LA,71342,WASTE CONNECTIONS US INC (100%),131552,HH
2019,LA Semiconductor,1008930,42.866748,-112.414601,Pocatello,BANNOCK COUNTY,ID,83201,SEMICONDUCTOR COMPONENT INDUSTRIES (100%),34339,"C,I"
2019,"LACC, LLC US / Lotte Chemical Louisiana LLC",1013353,30.214192,-93.30859,Westlake,CALCASIEU PARISH,LA,70669,LOTTE CHEMICAL USA CORP (68.83%); WESTLAKE CHEMICAL CORP (31.17%),695742,"C,X"
2019,LAFARGE NA WHITEHALL PLANT,1005639,40.687646,-75.506305,WHITEHALL,LEHIGH COUNTY,PA,18052,HOLCIM PARTICIPATIONS (US) INC (100%),380013,"C,H"
2019,LAGRANGE PLANT,1006255,30.006,-96.8885,LA GRANGE,FAYETTE COUNTY,TX,78945,ENERGY TRANSFER LP (100%),163680,"C,W"
2019,LAKE AREA DISPOSAL LF,1002208,45.69543,-91.83957,SARONA,WASHBURN COUNTY,WI,54870,REPUBLIC SERVICES INC (100%),21266,"C,HH"
2019,LAKE CITY ARMY AMMUNITION PLANT,1001970,39.103996,-94.280859,INDEPENDENCE,JACKSON COUNTY,MO,64056,US GOVERNMENT (%); NORTHROP GRUMMAN CORP (100%),37911,C
2019,LAKE COUNTY CENTRAL PHASE I LANDFILL,1000176,28.76165,-81.738,TAVARES,LAKE COUNTY,FL,32778,COUNTY OF LAKE (100%),43047,HH
2019,LAKE COUNTY SOLID WASTE FACILITY *,1005878,41.766395,-81.198181,PAINESVILLE,LAKE COUNTY,OH,44077,COUNTY OF LAKE (100%),58386,HH
2019,LAKE HAVASU LANDFILL,1004093,34.5463,-114.339,LAKE HAVASU CITY,MOHAVE,AZ,86404,CITY OF LAKE HAVASU (100%),35806,HH
2019,LAKE LANDFILL,1003588,42.105485,-87.811945,NORTHBROOK,COOK COUNTY,IL,60062,WASTE MANAGEMENT INC (100%),9368,"C,HH"
2019,LAKE VIEW LDFL,1007649,42.059457,-80.014484,ERIE,ERIE COUNTY,PA,16509,WASTE MANAGEMENT INC (100%),24704,"C,HH"
2019,LAMB CANYON SANITARY LANDFILL,1002134,33.88338,-116.99081,BEAUMONT,RIVERSIDE COUNTY,CA,92223,COUNTY OF RIVERSIDE (100%),69264,HH
2019,LAMB WESTON,1000607,46.651744,-118.872717,CONNELL,FRANKLIN COUNTY,WA,99326,LAMB WESTON INC (100%),36114,C
2019,LAMB WESTON INC. Hermiston,1000609,45.804801,-119.3725,HERMISTON,UMATILLA COUNTY,OR,97838,LAMB WESTON INC (100%),42126,C
2019,LAMB WESTON INC. PASCO,1000611,46.288137,-119.115336,PASCO,FRANKLIN COUNTY,WA,99301,LAMB WESTON INC (100%),46270,C
2019,LAMB WESTON INCORPORATED,1000606,42.765556,-112.913333,AMERICAN FALLS,POWER COUNTY,ID,83211,LAMB WESTON INC (100%),74410,"C,II"
2019,LAMB WESTON INCORPORATED,1005651,45.845558,-119.682827,BOARDMAN,MORROW COUNTY,OR,97818,LAMB WESTON INC (100%),40874,C
2019,LAMB WESTON RDO FROZEN,1000610,46.8841,-95.0601,PARK RAPIDS,HUBBARD COUNTY,MN,56470,LAMB-WESTON/RDO FROZEN FOODS INC (100%),39588,"C,II"
2019,"LAMBDA ENERGY RESOURCES LLC, MICHIGAN BASIN G&B",1012819,29.7885,-95.59942,HOUSTON,HARRIS COUNTY,TX,77079,LAMBDA ENERGY RESOURCES LLC (100%),35227,W
2019,"LAMBDA ENERGY RESOURCES, LLC-KALKASKA GAS PLANT",1003319,44.69818,-85.19514,KALKASKA,KALKASKA COUNTY,MI,49646,LAMBDA ENERGY RESOURCES LLC (100%),51137,"C,NN,W"
2019,"LAMBDA ENERGY RESOURCES, LLC-Michigan Basin",1008299,32.93476,-96.81801,HOUSTON,,TX,77079,LAMBDA ENERGY RESOURCES LLC (100%),127877,W
2019,LANCASTER LANDFILL,1007841,34.74739,-118.1165,LANCASTER,LOS ANGELES COUNTY,CA,93535,WASTE MANAGEMENT INC (100%),25692,"C,HH"
2019,LANCHESTER LANDFILL,1002391,40.10555,-75.94746,Narvon,LANCASTER COUNTY,PA,17555,CHESTER COUNTY SOLID WASTE AUTHORITY (100%),34548,"C,HH"
2019,LAND AND LAKES CO,1008115,41.643,-87.5946,DOLTON,COOK COUNTY,IL,60419,LAND & LAKES CO (100%),4900,HH
2019,LAND O LAKES DRY CONDENSED MILK MFG,1003593,40.1309,-77.1705,CARLISLE,CUMBERLAND COUNTY,PA,17013,LAND O LAKES INC (100%),39760,C
2019,LAND O\LAKES INCORPORATED,1002874,36.20458,-119.34263,TULARE,TULARE COUNTY,CA,93274,LAND O LAKES INC (100%),56992,C
2019,LAND RECOVERY LANDFILL INDUST,1004679,47.127923,-122.292929,GRAHAM,PIERCE COUNTY,WA,98338,WASTE CONNECTIONS INC (100%),271964,HH
2019,LANDCOMP LANDFILL,1002090,41.344022,-88.913,OTTAWA,LASALLE COUNTY,IL,61350,REPUBLIC SERVICES INC (100%),18809,"C,HH"
2019,LANDFILL 33 LTD,1004887,39.102089,-88.52566,EFFINGHAM,EFFINGHAM COUNTY,IL,62401,LANDFILL 33 LTD INC (100%),78223,HH
2019,LANDFILL OF NORTH IOWA,1006749,43.12565,-93.30041,CLEAR LAKE,CERRO GORDO COUNTY,IA,50428,CERRO GORDO COUNTY OF (INC) (100%),71167,"C,HH"
2019,LANXESS CORPORATION,1004234,29.7575,-94.903056,BAYTOWN,CHAMBERS COUNTY,TX,77520,LANXESS CORP (100%),174257,C
2019,LANXESS Corporation - Central Plant,1006968,33.1831,-92.7069,EL DORADO,UNION COUNTY,AR,71730,LANXESS CORP (100%),75430,C
2019,LANXESS Corporation - South Plant,1008036,33.110306,-92.672944,EL DORADO,UNION COUNTY,AR,71730,LANXESS CORP (100%),31739,C
2019,LANXESS Corporation - West Plant,1008038,33.18557,-92.704483,EL Dorado,UNION COUNTY,AR,71730,LANXESS CORP (100%),24511,C
2019,LANXESS Corporation Kalama Site,1003518,46.02191,-122.85698,KALAMA,COWLITZ COUNTY,WA,98625,EMERALD PERFORMANCE MATERIALS LLC (100%),65484,C
2019,LARAMIE ENERGY LLC - Piceance Basin (585),1009785,39.75099,-104.99733,Denver,DENVER COUNTY,CO,80203,LARAMIE ENERGY LLC (100%),180896,W
2019,LARIMER COUNTY LANDFILL,1005928,40.49682,-105.11552,FORT COLLINS,LARIMER COUNTY,CO,80526,CITY OF FORT COLLINS COLORADO (50%); CITY OF LOVELAND COLORADO (25%); COUNTY OF LARIMER (25%),179651,"C,HH"
2019,LAS PULGAS LANDFILL,1002224,33.019699,-116.837799,CAMP PENDLETON (MIL RES),SAN DIEGO COUNTY,CA,92055,US GOVERNMENT (%),23791,HH
2019,LAS TIENDAS PLANT,1010735,27.960496,-98.594081,Freer,DUVAL COUNTY,TX,78357,ENERGY TRANSFER LP (100%),122669,"C,W"
2019,LAS VEGAS GENERATING STATION,1000595,36.23228,-115.12474,N LAS VEGAS,CLARK COUNTY,NV,89030,BERKSHIRE HATHAWAY INC (100%),95313,D
2019,LAUGHLIN LANDFILL,1004242,35.07979,-114.64041,LAUGHLIN,CLARK COUNTY,NV,89028,COUNTY OF CLARK (100%),25766,"C,HH"
2019,LAUREL HIGHLANDS LANDFILL,1007586,40.451699,-78.906873,JOHNSTOWN,CAMBRIA COUNTY,PA,15909,WASTE MANAGEMENT INC (100%),12664,"C,HH"
2019,LAUREL RIDGE LANDFILL,1002341,37.023652,-84.082001,LILY,LAUREL COUNTY,KY,40740,WASTE CONNECTIONS US INC (100%),252269,HH
2019,LAWTON LANDFILL,1004993,34.523567,-98.401086,LAWTON,COMANCHE COUNTY,OK,73501,CITY OF LAWTON (100%),101402,HH
2019,LBC Houston LP,1013625,29.607773,-95.028534,Seabrook,HARRIS COUNTY,TX,77586,LBC Houston LP (100%),26945,C
2019,LCC BAYPORT LYONDELL,1001905,29.61,-95.05,PASADENA,HARRIS COUNTY,TX,77507,LYONDELLBASELL INDUSTRIES INC (100%),74890,C
2019,LCEC Generation,1007773,32.97658,-103.324315,Lovington,LEA COUNTY,NM,88260,WESTERN FARMERS ELECTRIC COOPERATIVE (100%),23709,C
2019,LCRA Transmission Services,1009894,30.29394,-97.78362,Austin,TRAVIS COUNTY,TX,78703,LCRA WHOLESALE ENERGY SERVICES CORP (100%),50365,DD
2019,LCS SERVICES LANDFILL,1007584,39.573334,-77.986111,HEDGESVILLE,BERKELEY COUNTY,WV,25427,WASTE MANAGEMENT INC (100%),28059,"C,HH"
2019,LCY ELASTOMERS,1007137,29.772089,-95.019464,BAYTOWN,HARRIS COUNTY,TX,77520,LCY ELASTOMERS LP (100%),50559,C
2019,LEAF RIVER CELLULOSE LLC,1008025,31.244429,-89.045353,NEW AUGUSTA,PERRY COUNTY,MS,39462,KOCH INDUSTRIES INC (100%),85726,"AA,C,TT"
2019,LEBANON LANDFILL AND RECYCLING CENTER,1006421,43.612789,-72.326669,WEST LEBANON,GRAFTON COUNTY,NH,3784,CITY OF LEBANON (100%),26544,"C,HH"
