,REPORTING YEAR,FACILITY NAME,LATITUDE,LONGITUDE,CITY,COUNTY,STATE,ZIP CODE,PARENT COMPANIES,GHG QUANTITY (METRIC TONS CO2e)
178,2023,AMERICAN AVENUE LANDFILL,36.661764,-120.132645,KERMAN,FRESNO COUNTY,CA,93630,COUNTY OF FRESNO CALIFORNIA,123236
179,2023,AMERICAN CAST IRON PIPE CO,33.54698,-86.83465,BIRMINGHAM,JEFFERSON COUNTY,AL,35207,AMERICAN CAST IRON PIPE CO,169390
180,2023,AMERICAN COLLOID,44.86636,-104.1513,Colony,BUTTE COUNTY,WY,82710,MINERALS TECHNOLOGIES INC,53087
181,2023,AMERICAN CRYSTAL SUGAR - CROOKSTON,47.764625,-96.629975,CROOKSTON,POLK COUNTY,MN,56716,AMERICAN CRYSTAL SUGAR CO,304856
182,2023,AMERICAN CRYSTAL SUGAR - E GRAND FORKS,47.925833,-97.006111,EAST GRAND FORKS,POLK COUNTY,MN,56721,AMERICAN CRYSTAL SUGAR CO,327866
183,2023,AMERICAN CRYSTAL SUGAR - HILLSBORO,47.435833,-97.0625,HILLSBORO,TRAILL COUNTY,ND,58045,AMERICAN CRYSTAL SUGAR CO,488893
184,2023,AMERICAN CRYSTAL SUGAR - MOORHEAD,46.903056,-96.759722,MOORHEAD,CLAY COUNTY,MN,56560,AMERICAN CRYSTAL SUGAR CO,312834
185,2023,AMERICAN ENVIRONMENTAL LANDFILL,36.163345,-96.188988,SAND SPRINGS,OSAGE COUNTY,OK,74063,AMERICAN ENVIRONMENTAL LANDFILL INC,307075
186,2023,AMERICAN GYPSUM - BERNALILLO (WALLBOARD) PLANT,35.330083,-106.5275,BERNALILLO,SANDOVAL COUNTY,NM,87004,EAGLE MATERIALS INC,15755
187,2023,AMERICAN GYPSUM CO /GYPSUM WALLBOARD PLT,34.66029,-99.58732,DUKE,JACKSON COUNTY,OK,73532,EAGLE MATERIALS INC,92223
188,2023,AMERICAN GYPSUM COMPANY,39.658889,-106.956111,GYPSUM,EAGLE COUNTY,CO,81637,EAGLE MATERIALS INC,74893
189,2023,AMERICAN GYPSUM COMPANY,35.17237,-106.59347,ALBUQUERQUE,BERNALILLO COUNTY,NM,87113,EAGLE MATERIALS INC,46037
190,2023,AMERICAN REFINING GROUP INC,41.965472,-78.633108,BRADFORD,MCKEAN COUNTY,PA,16701,AMERICAN REFINING GROUP INC,122544
191,2023,AMERICAN SYNTHETIC RUBBER,38.209167,-85.843611,LOUISVILLE,JEFFERSON COUNTY,KY,40216,MICHELIN NORTH AMERICA INC,161361
192,2023,AMERICAS STYRENICS LLC - ST JAMES PLANT,30.08013,-90.916,ST. JAMES,ST. JAMES PARISH,LA,70086,CHEVRON CORP (50%); TRINSEO PLC,771321
193,2023,"AMGEN MANUFACTURING, LIMITED",18.2375,-65.907222,JUNCOS,JUNCOS MUNICIPIO,PR,777,AMGEN INC,61780
194,2023,AMP Fremont Energy Center,41.355909,-83.122007,Fremont,SANDUSKY COUNTY,OH,43420,AMERICAN MUNICIPAL POWER INC,1277562
195,2023,ANALOG DEVICES,45.59995,-122.45204,CAMAS,CLARK COUNTY,WA,98607,ANALOG DEVICES INC,18421
196,2023,ANCHOR ACQUISITION LLC MONACA PLT,40.69152,-80.2808,MONACA,BEAVER COUNTY,PA,15061,STOELZLE GLASS USA INC,34496
197,2023,ANCHOR HOCKING GLASS CO PLANT NO 1 *,39.71923,-82.61895,LANCASTER,FAIRFIELD COUNTY,OH,43130,ANCHOR HOCKING CO,75179
198,2023,ANCHORAGE REGIONAL LANDFILL,61.290401,-149.604757,EAGLE RIVER,ANCHORAGE MUNICIPALITY,AK,99577,MUNICIPALITY OF ANCHORAGE - SOLID WASTE SERVICE,175759
199,2023,ANDERSON LANDFILL,40.41754,-122.35787,ANDERSON,SHASTA COUNTY,CA,96007,WASTE MANAGEMENT INC,29170
200,2023,ANGELINA COUNTY WASTE MANAGEMENT CENTER,31.2525,-94.695,LUFKIN,ANGELINA COUNTY,TX,75901,COUNTY OF ANGELINA TEXAS,117220
201,2023,ANHEUSER BUSCH BALDWINSVILLE BREWERY,43.1691,-76.3112,BALDWINSVILLE,ONONDAGA COUNTY,NY,13027,ANHEUSER-BUSCH COS LLC,22488
202,2023,ANHEUSER BUSCH INC,40.103056,-82.993056,COLUMBUS,FRANKLIN COUNTY,OH,43229,ANHEUSER-BUSCH COS LLC,29822
203,2023,ANHEUSER BUSCH INC. - L.A. BREWERY,34.22132,-118.48044,VAN NUYS,LOS ANGELES COUNTY,CA,91406,ANHEUSER-BUSCH COS LLC,29572
204,2023,ANHEUSER BUSCH INCORPORATED FORT COLLINS BREWERY,40.619722,-105.006111,FORT COLLINS,LARIMER COUNTY,CO,80524,ANHEUSER-BUSCH COS LLC,35740
205,2023,ANHEUSER BUSCH LLC,37.237518,-76.652662,WILLIAMSBURG,JAMES CITY COUNTY,VA,23185,ANHEUSER-BUSCH COS LLC,29532
206,2023,ANHEUSER-BUSCH HOUSTON BREWERY,29.774444,-95.270833,HOUSTON,HARRIS COUNTY,TX,77029,ANHEUSER-BUSCH COS LLC,34778
207,2023,ANHEUSER-BUSCH LLC,30.432822,-81.647706,JACKSONVILLE,DUVAL COUNTY,FL,32218,ANHEUSER-BUSCH COS LLC,52175
208,2023,ANHEUSER-BUSCH LLC,42.822084,-71.488321,MERRIMACK,HILLSBOROUGH COUNTY,NH,3054,ANHEUSER-BUSCH COS LLC,10838
209,2023,"ANHEUSER-BUSCH, INC. CARTERSVI LLE BREWERY",34.2557,-84.7825,CARTERSVILLE,BARTOW COUNTY,GA,30120,ANHEUSER-BUSCH COS LLC,18719
210,2023,"ANHEUSER-BUSCH, INC. NEWARK BREWERY",40.6916,-74.1916,NEWARK,ESSEX COUNTY,NJ,7114,ANHEUSER-BUSCH COS LLC,20977
211,2023,ANN ARBOR SLF PHASE I & II,42.22703,-83.69976,ANN ARBOR,WASHTENAW COUNTY,MI,48108,CITY OF ANN ARBOR MICHIGAN,29611
212,2023,ANR Pipeline Alden CS,38.22602,-98.290368,ALDEN,RICE COUNTY,KS,67512,AMERICAN NATURAL RESOURCES CO,7025
213,2023,ANR Pipeline Birmingham CS,40.901819,-91.967609,BIRMINGHAM,JEFFERSON COUNTY,IA,52535,TRANSCANADA PIPELINE USA LTD,30814
214,2023,ANR Pipeline Blue Lake Complex Gas Storage Facility,44.8367,-84.9669,MANCELONA,KALKASKA COUNTY,MI,49659,TRANSCANADA PIPELINE USA LTD,36386
215,2023,ANR Pipeline Bridgman CS,41.897126,-86.534271,BRIDGMAN,BERRIEN COUNTY,MI,49106,TRANSCANADA PIPELINE USA LTD,26492
216,2023,ANR Pipeline Brownsville CS,35.631327,-89.189369,Brownsville,HAYWOOD COUNTY,TN,38012,TRANSCANADA PIPELINE USA LTD,38551
217,2023,ANR Pipeline Celestine CS,38.377528,-86.777306,Celestine,DUBOIS COUNTY,IN,47521,TRANSCANADA PIPELINE USA LTD,60557
218,2023,ANR Pipeline Cottage Grove CS,36.390381,-88.481323,Cottage Grove,HENRY COUNTY,TN,38224,TRANSCANADA PIPELINE USA LTD,44560
219,2023,ANR Pipeline Delhi CS,32.462407,-91.5611,Delhi,RICHLAND PARISH,LA,71232,TRANSCANADA PIPELINE USA LTD,39079
220,2023,ANR Pipeline E.G. Hill CS,36.30068,-101.615777,GRUVER,HANSFORD COUNTY,TX,79040,TRANSCANADA PIPELINE USA LTD,9261
221,2023,ANR Pipeline Enterprise CS,38.82909,-97.09359,ENTERPRISE,DICKINSON COUNTY,KS,67441,TRANSCANADA PIPELINE USA LTD,19838
222,2023,ANR Pipeline Eunice CS,30.466034,-92.520137,Eunice,ACADIA PARISH,LA,70535,TRANSCANADA PIPELINE USA LTD,82073
223,2023,ANR Pipeline Greensburg CS,37.61422,-99.396874,GREENSBURG,KIOWA COUNTY,KS,67054,TRANSCANADA PIPELINE USA LTD,23791
224,2023,ANR Pipeline Greenville CS,33.28468,-91.01969,Greenville,WASHINGTON COUNTY,MS,38703,TRANSCANADA PIPELINE USA LTD,42167
225,2023,ANR Pipeline Hamilton CS,42.668172,-85.956426,HAMILTON,ALLEGAN COUNTY,MI,49419,TRANSCANADA PIPELINE USA LTD,17252
226,2023,ANR Pipeline Jena CS,31.537914,-92.181442,Jena,LA SALLE PARISH,LA,71342,TRANSCANADA PIPELINE USA LTD,79726
227,2023,ANR Pipeline LaGrange CS,41.6413,-85.4685,LaGrange,LAGRANGE COUNTY,IN,46761,TRANSCANADA PIPELINE USA LTD,6125
228,2023,ANR Pipeline Lineville CS,40.630044,-93.540108,LINEVILLE,WAYNE COUNTY,IA,50147,TRANSCANADA PIPELINE USA LTD,7995
229,2023,ANR Pipeline Madisonville CS,37.3823,-87.6177,Madisonville,HOPKINS COUNTY,KY,77002,TRANSCANADA PIPELINE USA LTD,51492
230,2023,ANR Pipeline Maitland CS,40.175383,-95.122361,MAITLAND,HOLT COUNTY,MO,64466,TRANSCANADA PIPELINE USA LTD,39487
231,2023,ANR Pipeline Meade CS,37.078655,-100.47068,Meade,MEADE COUNTY,KS,67864,TRANSCANADA PIPELINE USA LTD,12625
232,2023,ANR Pipeline Mermentau CS,30.1261,-92.6918,Lake Arthur,JEFFERSON DAVIS PARISH,LA,70546,TRANSCANADA PIPELINE USA LTD,64758
233,2023,ANR Pipeline Patterson CS,29.691875,-91.342885,PATTERSON,ST. MARY PARISH,LA,70392,TRANSCANADA PIPELINE USA LTD,26069
234,2023,ANR Pipeline Sandwich CS,41.6227,-88.58362,SANDWICH,KENDALL COUNTY,IL,60548,TRANSCANADA PIPELINE USA LTD,4084
235,2023,ANR Pipeline Sardis CS,34.422978,-90.117504,Sardis,PANOLA COUNTY,MS,38666,TRANSCANADA PIPELINE USA LTD,32427
236,2023,ANR Pipeline Turkey Creek CS,30.9397,-92.4244,Turkey Creek,EVANGELINE PARISH,LA,70585,TRANSCANADA PIPELINE USA LTD,44425
237,2023,ANR Pipeline Woodstock CS,42.298042,-88.495281,Woodstock,MCHENRY COUNTY,IL,60098,TRANSCANADA PIPELINE USA LTD,32160
238,2023,ANR Pipeline Woolfolk CS,43.6249,-85.3844,BIG RAPIDS,MECOSTA COUNTY,MI,49307,TRANSCANADA PIPELINE USA LTD,21276
239,2023,ANTELOPE VALLEY RECYCLING AND DISPOSAL FACILITY,34.5697,-118.1534,PALMDALE,LOS ANGELES COUNTY,CA,93551,WASTE MANAGEMENT INC,67443
240,2023,APACHE JUNCTION LANDFILL,33.377246,-111.528771,APACHE JUNCTION,PINAL COUNTY,AZ,85219,REPUBLIC SERVICES INC,32298
241,2023,APACHE NITROGEN PRODUCTS - PLANT,31.88,-110.24,St. David,COCHISE COUNTY,AZ,85630,FREEPORT-MCMORAN INC (50%); SOUTHWEST ENERGY LLC,415929
242,2023,"APEX ENVIRONMENTAL, LLC - SANITARY LANDFILL (0641000223)",40.432403,-80.911512,AMSTERDAM,JEFFERSON COUNTY,OH,43903,APEX ENVIRONMENTAL LLC,699295
243,2023,APEX REGIONAL LANDFILL,36.29423,-115.28183,LAS VEGAS,CLARK COUNTY,NV,89165,REPUBLIC SERVICES INC,74585
244,2023,"APG Polytech, LLC",38.663697,-82.16883,APPLE GROVE,MASON COUNTY,WV,25502,APG POLYTECH HOLDING,40458
245,2023,APPLEBY TREATER,31.6912,-94.5833,Appleby,NACOGDOCHES COUNTY,TX,75965,ENERGY TRANSFER LP,52032
246,2023,APPVION - APPLETON PLT,44.2729,-88.39311,APPLETON,OUTAGAMIE COUNTY,WI,54911,M2S GROUP INTERMEDIATE HOLDINGS INC,24684
247,2023,APR - Basin 430 - Gathering & Boosting,31.99954,-102.07847,Midland,MIDLAND COUNTY,TX,79701,APR OPERATING LLC,151754
248,2023,APR - Basin 430 - Production,32.000017,-102.078534,Midland,Unknown,TX,79701,APR OPERATING LLC,40854
249,2023,APS Saguaro Power Plant,32.5517,-111.3,RED ROCK,Pinal,AZ,85245,PINNACLE WEST CAPITAL CORP,127427
250,2023,APS West Phoenix Power Plant,33.4417,-112.1583,PHOENIX,Maricopa,AZ,85043,PINNACLE WEST CAPITAL CORP,1413917
251,2023,AR GLASS CONTAINER CORP,35.846639,-90.708361,JONESBORO,CRAIGHEAD COUNTY,AR,72401,GLASS ENERGY CO INC,34016
252,2023,ARBOR HILLS LANDFILL,42.406821,-83.556249,NORTHVILLE,WASHTENAW COUNTY,MI,48167,GFL ENVIRONMENTAL HOLDINGS (US) INC,191940
253,2023,ARCELORMITTAL TUBULAR PRODUCTS USA LLC,40.88135,-82.66758,SHELBY,RICHLAND COUNTY,OH,44875,ARCELORMITTAL HOLDINGS LLC,61587
254,2023,ARCHER DANIEL MIDLAND COMPANY,41.42139,-97.288612,COLUMBUS,PLATTE COUNTY,NE,68601,ARCHER DANIELS MIDLAND CO,1115108
255,2023,ARCHER DANIELS MIDLAND,44.47056,-95.78417,MARSHALL,LYON COUNTY,MN,56258,ARCHER DANIELS MIDLAND CO,165659
256,2023,ARCHER DANIELS MIDLAND,40.2853,-86.5479,FRANKFORT,CLINTON COUNTY,IN,46041,ARCHER DANIELS MIDLAND CO,50763
257,2023,ARCHER DANIELS MIDLAND COMPANY,40.86667,-96.619116,LINCOLN,LANCASTER COUNTY,NE,68507,ARCHER DANIELS MIDLAND CO,99125
258,2023,ARCHER DANIELS MIDLAND PROCESSING,48.062103,-100.924722,VELVA,MCHENRY COUNTY,ND,58790,ARCHER DANIELS MIDLAND CO,46348
259,2023,ARCONIC LAFAYETTE LLC,40.395778,-86.859639,LAFAYETTE,TIPPECANOE COUNTY,IN,47905,ARCONIC CORP,33755
260,2023,ARCONIC TENNESSEE OPERATIONS,35.811815,-83.969576,ALCOA,BLOUNT COUNTY,TN,37701,ARCONIC INC,208742
261,2023,ARDEN LDFL,40.208427,-80.264771,WASHINGTON,WASHINGTON COUNTY,PA,15301,WASTE MANAGEMENT INC,21666
262,2023,ARGOS CEMENT LLC. - ROBERTA PLANT,33.1043,-86.7985,CALERA,SHELBY COUNTY,AL,35040,ARGOS USA LLC,1058822
263,2023,ARGOS USA -Martinsburg,39.434879,-77.977911,MARTINSBURG,BERKELEY COUNTY,WV,25401,ARGOS USA LLC,846192
264,2023,ARIZONA STATE UNIVERSITY,33.42195,-111.935,TEMPE,MARICOPA COUNTY,AZ,85281,ARIZONA STATE UNIVERSITY,63883
265,2023,ARKALON ETHANOL LLC,37.107705,-100.796294,LIBERAL,SEWARD COUNTY,KS,67901,CONESTOGA ENERGY HOLDINGS LLC,104536
266,2023,ARKANSAS LIME COMPANY,35.794,-91.736,BATESVILLE,INDEPENDENCE COUNTY,AR,72501,US LIME & MINERALS INC,419338
267,2023,ARKANSAS STEEL ASSOCIATES,35.648518,-91.244662,NEWPORT,JACKSON COUNTY,AR,72112,ARKANSAS STEEL ASSOCIATES LLC,31147
268,2023,ARKEMA BEAUMONT PLANT,30.060226,-94.058976,BEAUMONT,JEFFERSON COUNTY,TX,77701,ARKEMA DELAWARE INC,84320
269,2023,ARKEMA INC CLEAR LAKE,29.62139,-95.06389,PASADENA,HARRIS COUNTY,TX,77507,ARKEMA DELAWARE INC,81833
270,2023,"ARKEMA, INC.",37.056699,-88.365727,CALVERT CITY,MARSHALL COUNTY,KY,42029,ARKEMA DELAWARE INC,105680
271,2023,ARKLATX BUSINESS UNIT-BASIN 260 (East TX Only),29.7537256,-95.3592814,Houston,Unknown,TX,77002,MAVERICK NATURAL RESOURCES LLC,42517
272,2023,ARLANXEO Orange Site,30.049622,-93.772226,Orange,ORANGE COUNTY,TX,77630,ARLANXEO USA HOLDINGS CORP,185625
273,2023,ARMSTRONG CEMENT & SUPPLY,40.7948,-79.70017,CABOT,BUTLER COUNTY,PA,16023,SNYDER ASSOCIATED COS INC,184561
274,2023,ARMSTRONG WORLD IND MARIETTA CEILING PLT,40.0586,-76.58845,MARIETTA,LANCASTER COUNTY,PA,17547,ARMSTRONG WORLD INDUSTRIES INC,69218
275,2023,ARMSTRONG WORLD INDUSTRIES INC.,30.408671,-87.250165,PENSACOLA,ESCAMBIA COUNTY,FL,32505,ARMSTRONG WORLD INDUSTRIES INC,24275
276,2023,ARTESIA GAS PLANT,32.7564,-104.2111,ARTESIA,EDDY COUNTY,NM,88210,PHILLIPS 66 (86.8%); ENBRIDGE (US) INC (,91379
277,2023,ASARCO LLC AMARILLO COPPER REFINERY,35.284716,-101.730177,AMARILLO,POTTER COUNTY,TX,79108,AMERICAS MINING CORP,446
278,2023,ASCEND PERFORMANCE MATERIALS CHOCOLATE BAYOU FACILITY,29.2567,-95.2144,ALVIN,BRAZORIA COUNTY,TX,77512,ASCEND PERFORMANCE MATERIALS HOLDINGS INC,553628
279,2023,ASCEND PERFORMANCE MATERIALS OPERATIONS LLC,34.2306,-82.05776,GREENWOOD,GREENWOOD COUNTY,SC,29646,SK CAPTITAL PARTNER II LP,50087
280,2023,ASEO Eagleford Gathering and Boosting,29.75835802,-95.36824299,Houston,Unknown,TX,77002,Cathexis Holdings,31349
281,2023,ASEO Eagleford Production Operations,29.75835802,-95.36824299,Houston,Unknown,TX,77002,Cathexis,128789
282,2023,ASH GROVE CEMENT CO-CHANUTE PLANT,37.698786,-95.459748,CHANUTE,NEOSHO COUNTY,KS,66720,CRH AMERICAS INC,1299990
283,2023,ASH GROVE CEMENT COMPANY,32.51993,-97.0068,MIDLOTHIAN,ELLIS COUNTY,TX,76065,CRH AMERICAS INC,642168
284,2023,ASH GROVE CEMENT COMPANY-DURKEE,44.542325,-117.42053,DURKEE,BAKER COUNTY,OR,97905,CRH AMERICAS INC,580299
285,2023,ASH GROVE CEMENT COMPANY-Louisville,41.005565,-96.154917,LOUISVILLE,CASS COUNTY,NE,68037,CRH AMERICAS INC,612375
286,2023,ASH GROVE CEMENT COMPANY-MONTANA CITY,46.54448,-111.92062,CLANCY,JEFFERSON COUNTY,MT,59634,CRH AMERICAS INC,323958
287,2023,ASH GROVE CEMENT COMPANY-SEATTLE,47.56799,-122.34255,SEATTLE,KING COUNTY,WA,98134,ASH GROVE CEMENT CO,367651
288,2023,ASH GROVE CEMENT-FOREMAN,33.6936,-94.4166,Foreman,LITTLE RIVER COUNTY,AR,71836,ASH GROVE CEMENT CO,884375
289,2023,ASHLEY Energy LLC,38.63639,-90.18108,SAINT LOUIS,ST. LOUIS CITY,MO,63102,ASHLEY ENERGY LLC,67251
290,2023,ASTORIA ENERGY LLC & ASTORIA ENERGY II LLC,40.7825,-73.8964,ASTORIA,QUEENS COUNTY,NY,11105,ASTORIA PROJECT PARTNERS LLC,3136190
291,2023,ATASCOCITA RECYCLING AND DISPOSAL FACILITY,29.95135,-95.24966,HUMBLE,HARRIS COUNTY,TX,77396,WASTE MANAGEMENT INC,258588
292,2023,ATHENS & CLARKE COUNTIES-DUNLAP ROAD LF,33.9257,-83.2634,WINTERVILLE,CLARKE COUNTY,GA,30683,UNIFIED GOVERNMENT OF ATHENS-CLARKE COUNTY GEORGIA,67720
293,2023,ATI LADISH LLC,42.947167,-87.8615,CUDAHY,MILWAUKEE COUNTY,WI,53110,ALLEGHENY TECHNOLOGIES INC,127480
294,2023,"ATI Specialty Materials, Monroe Plant",34.98548,-80.517139,MONROE,UNION COUNTY,NC,28110,ALLEGHENY TECHNOLOGIES INC,60858
295,2023,"ATLANTIC ALUMINA, GRAMERCY OPERATIONS",30.066583,-90.701823,GRAMERCY,ST. JAMES PARISH,LA,70052,GRAMERCY HOLDINGS I LLC,802950
296,2023,ATLANTIC COUNTY LANDFILL,39.41653,-74.54036,EGG HARBOR TOWNSHIP,ATLANTIC COUNTY,NJ,8234,ATLANTIC COUNTY UTILITIES AUTHORITY,40552
297,2023,ATLANTIC WASTE DISPOSAL INC - SUSSEX COUNTY LAND,37.061279,-77.177106,WAVERLY,SUSSEX COUNTY,VA,23890,WASTE MANAGEMENT INC,110284
298,2023,AUBURN SANITARY LANDFILL NO 2,42.95203,-76.5868,AUBURN,CAYUGA COUNTY,NY,13021,CITY OF AUBURN NEW YORK,1354
299,2023,AUDUBON METALS LLC,37.808762,-87.632861,HENDERSON,HENDERSON COUNTY,KY,42420,KOCH ENTERPRISES INC,49175
300,2023,AUGUSTA COUNTY SVC AUTHORITY LANDFILL,38.0781,-79.0635,STAUNTON,AUGUSTA COUNTY,VA,24401,COUNTY OF AUGUSTA VIRGINIA (57.73%); CITY OF WAYNESBORO VIRGINIA (21.86%); CITY OF STAUNTON VIRGINIA (2,104083
301,2023,AUSTIN WHITE LIME COMPANY MCNEIL PLANT & QUARRY,30.45407,-97.72091,AUSTIN,TRAVIS COUNTY,TX,78728,AUSTIN WHITE LIME CO,232313
302,2023,AUTUMN HILLS RECYCLING AND DISPOSAL FACILITY,42.780647,-85.920569,ZEELAND,OTTAWA COUNTY,MI,49464,WASTE MANAGEMENT INC,94369
303,2023,AUX SABLE LIQUID PRODUCTS INC,41.41305,-88.305556,MORRIS,GRUNDY COUNTY,IL,60450,AUX SABLE LIQUID PRODUCTS LP,290346
304,2023,AVA LANDFILL,43.461,-75.412,AVA,ONEIDA COUNTY,NY,13303,ONEIDA HERKIMER SOLID WASTE MANAGEMENT AUTHORITY INC,85640
305,2023,AVENAL REGIONAL LANDFILL,36.01195,-120.11535,AVENAL,KINGS COUNTY,CA,93204,AVENAL REGIONAL LANDFILL,23404
306,2023,AVINGER GAS PLANT,32.872582,-94.584072,Avinger,MARION COUNTY,TX,75630,M6 Midstream LLC,27656
307,2023,AZUSA LAND RECLAMATION CO INC INERT LF,34.11432,-117.92861,AZUSA,LOS ANGELES COUNTY,CA,91702,WASTE MANAGEMENT INC,167795
308,2023,Abbott Laboratories,32.896,-111.7848,Casa Grande,PINAL COUNTY,AZ,85193,ABBOTT LABORATORIES,23170
309,2023,Abbott Nutrition,39.97553,-82.98999,Columbus,FRANKLIN COUNTY,OH,43215,ABBOTT LABORATORIES,27099
310,2023,Abbott Nutrition - A Division of Abbott Laboratories,37.13375,-79.26404,ALTAVISTA,CAMPBELL COUNTY,VA,24517,ABBOTT LABORATORIES,30662
311,2023,Aberdeen Generating Station,45.45807,-98.50242,Aberdeen,Unknown,SD,57401,NORTHWESTERN CORP,22998
312,2023,Abilene Environmental Landfill,32.523921,-99.750711,Abilene,JONES COUNTY,TX,79601,ABILENE ENVIRONMENTAL LANDFILL INC,36899
313,2023,Abilene Regional Landfill,32.534633,-99.753812,Abilene,JONES COUNTY,TX,79601,REPUBLIC SERVICES INC,116056
314,2023,Abraxas Petroleum 430 Permian Basin,31.56434,-102.796,San Antonio,Unknown,TX,78258,ABRAXAS PETROLEUM CORP,13060
315,2023,Acadia Power Station,30.4284,-92.4112,EUNICE,Acadia,LA,70535,CLECO CORPORATE HOLDINGS LLC (50%); ENTERGY CORP,2330335
316,2023,Acadian Gas Pipeline System,29.757726,-95.368822,Houston,HARRIS COUNTY,TX,77002,ENTERPRISE PRODUCTS PARTNERS LP,40679
317,2023,Accident Station,39.633667,-79.340479,Accident,GARRETT COUNTY,MD,21520,Enbridge (US) Inc,24516
318,2023,Ackerman Combined Cycle,33.38,-89.2091,ACKERMAN,Choctaw,MS,39735,US GOVERNME,927459
319,2023,Acme Brick - Denton Plant,33.188675,-97.135707,Denton,DENTON COUNTY,TX,76205,BERKSHIRE HATHAWAY INC,22056
320,2023,Acme Brick - Texas Clay Plants,32.166628,-96.017302,Malakoff,HENDERSON COUNTY,TX,75148,BERKSHIRE HATHAWAY INC,29751
321,2023,Ada County Solid Waste Management,43.723526,-116.269298,Boise,ADA COUNTY,ID,83714,COUNTY OF ADA IDAHO,88400
322,2023,Addis Carbon Black Plant,30.3288,-91.2792,Addis,WEST BATON ROUGE PARISH,LA,70710,TOKAI CARBON CB LTD,280795
323,2023,AdvanSix Resins & Chemicals LLC,40.0067,-75.0686,PHILADELPHIA,Philadelphia,PA,19137,ADVANSIX INC,159665
324,2023,Advanced Magnesium Alloys Corporation,40.085371,-85.658666,Anderson,MADISON COUNTY,IN,46013,PHOENIX GLOBAL HOLDINGS,230280
325,2023,"Advanced Tri-Gen Power Systems, LLC",40.843067,-89.564148,Chillicothe,PEORIA COUNTY,IL,61523,CATERPILLAR INC,96957
326,2023,Advancion Corporation,32.6907,-92.0826,STERLINGTON,OUACHITA PARISH,LA,71280,ARUBA INVESTMENTS INC,117619
327,2023,"Aemetis Advanced Fuels Keyes, Inc.",37.553007,-120.916475,Ceres,Unknown,CA,95307,AEMETIS INC,40569
328,2023,Aera Energy 25 Hill,35.09233,-119.407371,Maricopa,KERN COUNTY,CA,93252,"Oaktree Capital Group, LLC (9.6%); CPPIB Vedder US Holdings LLC (49%); IKAV Impact USA Inc (",46160
329,2023,Aera Energy Alberta Finley Shale,35.22925,-119.58286,Fellows,KERN COUNTY,CA,93224,"Oaktree Capital Group, LLC (9.6%); CPPIB Vedder US Holdings LLC (49%); IKAV Impact USA Inc (",77286
330,2023,Aera Energy Anderson Fitzgerald,35.299879,-119.742604,McKittrick,KERN COUNTY,CA,93251,"Oaktree Capital Group, LLC (9.6%); CPPIB Vedder US Holdings LLC (49%); IKAV Impact USA Inc (",234803
331,2023,Aera Energy Belridge,35.45306,-119.719337,McKittrick,KERN COUNTY,CA,93251,"Oaktree Capital Group, LLC (9.6%); CPPIB Vedder US Holdings LLC (49%); IKAV Impact USA Inc (",1285701
332,2023,Aera Energy Buena Fe,35.09233,-119.407371,Maricopa,KERN COUNTY,CA,93252,"Oaktree Capital Group, LLC (9.6%); CPPIB Vedder US Holdings LLC (49%); IKAV Impact USA Inc (",2015
333,2023,Aera Energy Calso,35.299879,-119.742604,McKittrick,KERN COUNTY,CA,93251,"Oaktree Capital Group, LLC (9.6%); CPPIB Vedder US Holdings LLC (49%); IKAV Impact USA Inc (",45130
334,2023,Aera Energy Coalinga,36.2459,-120.32813,Coalinga,FRESNO COUNTY,CA,93210,"Oaktree Capital Group, LLC (9.6%); CPPIB Vedder US Holdings LLC (49%); IKAV Impact USA Inc (",154737
335,2023,Aera Energy Coastal G and B,35.954969,-120.864089,San Ardo,MONTEREY COUNTY,CA,93450,"Oaktree Capital Group, LLC (9.6%); CPPIB Vedder US Holdings LLC (49%); IKAV Impact USA Inc (",2464
336,2023,Aera Energy Lockwood,35.09233,-119.407371,Maricopa,KERN COUNTY,CA,93525,"Oaktree Capital Group, LLC (9.6%); CPPIB Vedder US Holdings LLC (49%); IKAV Impact USA Inc (",5157
337,2023,Aera Energy Lost Hills,35.299879,-119.742604,McKittrick,KERN COUNTY,CA,93251,"Oaktree Capital Group, LLC (9.6%); CPPIB Vedder US Holdings LLC (49%); IKAV Impact USA Inc (",147714
338,2023,Aera Energy MOCO,35.09233,-119.407371,Maricopa,KERN COUNTY,CA,93252,"Oaktree Capital Group, LLC (9.6%); CPPIB Vedder US Holdings LLC (49%); IKAV Impact USA Inc (",92950
339,2023,Aera Energy Metson,35.09233,-119.407371,Maricopa,KERN COUNTY,CA,93252,"Oaktree Capital Group, LLC (9.6%); CPPIB Vedder US Holdings LLC (49%); IKAV Impact USA Inc (",21525
340,2023,Aera Energy Penn Zier,36.2459,-120.32813,Coalinga,FRESNO COUNTY,CA,93210,"Oaktree Capital Group, LLC (9.6%); CPPIB Vedder US Holdings LLC (49%); IKAV Impact USA Inc (",45239
341,2023,Aera Energy San Ardo,35.954969,-120.864089,San Ardo,MONTEREY COUNTY,CA,93450,"Oaktree Capital Group, LLC (9.6%); CPPIB Vedder US Holdings LLC (49%); IKAV Impact USA Inc (",293762
342,2023,Aera Energy San Joaquin Basin,35.1268513,-119.1855785,Bakersfield,Unknown,CA,93311,"Oaktree Capital Group, LLC (9.6%); CPPIB Vedder US Holdings LLC (49%); IKAV Impact USA Inc (",14138
