,State,County,Population,Risk_Score,Risk_Rating
1020,KY,Clinton,9252,15.46293350302259,Very Low
1021,KY,Crittenden,8989,41.361756283805285,Very Low
1022,KY,Cumberland,5881,7.890550429525931,Very Low
1023,KY,Daviess,103266,83.2325803372574,Relatively Moderate
1024,KY,Edmonson,12126,20.776328348711424,Very Low
1025,KY,Elliott,7354,8.463251670378618,Very Low
1026,KY,Estill,14163,25.389755011135858,Very Low
1027,KY,Fayette,322301,88.2914412981228,Relatively Moderate
1028,KY,Fleming,15067,31.403118040089083,Very Low
1029,KY,Floyd,35808,71.9694559338212,Relatively Low
1030,KY,Franklin,51521,62.80623608017817,Relatively Low
1031,KY,Fulton,6515,58.32007636016545,Relatively Low
1032,KY,Gallatin,8687,14.8902322621699,Very Low
1033,KY,Garrard,16946,19.726376073814823,Very Low
1034,KY,Grant,24887,30.28953229398664,Very Low
1035,KY,Graves,36623,83.77346484250717,Relatively Moderate
1036,KY,Grayson,26385,34.96659242761693,Very Low
1037,KY,Green,11095,19.026407890550427,Very Low
1038,KY,Greenup,35905,30.4804327076042,Very Low
1039,KY,Hancock,9093,35.9847279669106,Very Low
1040,KY,Hardin,110665,72.16035634743875,Relatively Low
1041,KY,Harlan,26728,43.90709513203945,Very Low
1042,KY,Harrison,18663,35.60292713967547,Very Low
1043,KY,Hart,19277,41.04358892777601,Very Low
1044,KY,Henderson,44764,74.13299395482022,Relatively Low
1045,KY,Henry,15661,24.848870505886094,Very Low
1046,KY,Hickman,4509,42.28444161629017,Very Low
1047,KY,Hopkins,45395,75.40566337893733,Relatively Low
1048,KY,Jackson,12923,22.589882278078267,Very Low
1049,KY,Jefferson,782833,95.95927457842824,Relatively High
1050,KY,Jessamine,52980,53.70664969774101,Relatively Low
1051,KY,Johnson,22621,46.89786827871461,Very Low
1052,KY,Kenton,168969,73.81482659879094,Relatively Low
1053,KY,Knott,14224,20.935412026726056,Very Low
1054,KY,Knox,30106,42.25262488068724,Very Low
1055,KY,Larue,14854,15.176582882596248,Very Low
1056,KY,Laurel,62486,69.90136811963093,Relatively Low
1057,KY,Lawrence,16265,22.303531657651927,Very Low
1058,KY,Lee,7383,14.126630607699648,Very Low
1059,KY,Leslie,10414,12.47216035634744,Very Low
1060,KY,Letcher,21438,29.84409799554566,Very Low
1061,KY,Lewis,13058,34.807508749602285,Very Low
1062,KY,Lincoln,24271,22.39898186446071,Very Low
1063,KY,Livingston,8878,34.552974864778875,Very Low
1064,KY,Logan,27382,55.42475342029908,Relatively Low
1065,KY,Lyon,8663,32.03945275214763,Very Low
1066,KY,Mccracken,67799,89.72319440025454,Relatively Moderate
1067,KY,Mccreary,16846,19.821826280623608,Very Low
1068,KY,Mclean,9152,44.35252943048043,Very Low
1069,KY,Madison,92690,67.57874642061724,Relatively Low
1070,KY,Magoffin,11613,40.78905504295259,Very Low
1071,KY,Marion,19521,33.343938911867646,Very Low
1072,KY,Marshall,31629,71.58765510658607,Relatively Low
1073,KY,Martin,11285,33.630289532293986,Very Low
1074,KY,Mason,17117,27.45784282532612,Very Low
1075,KY,Meade,29934,44.288895959274576,Very Low
1076,KY,Menifee,6070,9.958638243716194,Very Low
1077,KY,Mercer,22629,35.50747693286669,Very Low
1078,KY,Metcalfe,10286,20.521794463888003,Very Low
1079,KY,Monroe,11296,22.33534839325485,Very Low
1080,KY,Montgomery,28088,38.116449252306715,Very Low
1081,KY,Morgan,13682,22.621699013681194,Very Low
1082,KY,Muhlenberg,30928,50.74769328666879,Relatively Low
1083,KY,Nelson,46724,54.15208399618199,Relatively Low
1084,KY,Nicholas,7537,16.671969455933823,Very Low
1085,KY,Ohio,23745,52.46579700922685,Relatively Low
1086,KY,Oldham,67573,60.10181355392936,Relatively Low
1087,KY,Owen,11258,20.426344257079226,Very Low
1088,KY,Owsley,4051,8.272351256761057,Very Low
1089,KY,Pendleton,14625,53.07031498568247,Relatively Low
1090,KY,Perry,28413,31.594018453706653,Very Low
1091,KY,Pike,58572,69.20139993636653,Relatively Low
1092,KY,Powell,13107,31.466751511294945,Very Low
1093,KY,Pulaski,64950,69.29685014317532,Relatively Low
1094,KY,Robertson,2193,2.258988227807827,Very Low
1095,KY,Rockcastle,16028,17.69010499522749,Very Low
1096,KY,Rowan,24652,31.43493477569201,Very Low
1097,KY,Russell,17977,28.921412663060767,Very Low
1098,KY,Scott,57141,54.88386891504932,Relatively Low
1099,KY,Shelby,47942,63.474387527839646,Relatively Low
1100,KY,Simpson,19560,37.798281896277445,Very Low
1101,KY,Spencer,19456,29.27139675469297,Very Low
1102,KY,Taylor,25965,39.89818644607063,Very Low
1103,KY,Todd,12230,54.94750238625517,Relatively Low
1104,KY,Trigg,14047,51.00222717149221,Relatively Low
1105,KY,Trimble,8470,27.9032771237671,Very Low
1106,KY,Union,13662,51.82946229716831,Relatively Low
1107,KY,Warren,134482,83.0098631880369,Relatively Moderate
1108,KY,Washington,11998,24.27616926503341,Very Low
1109,KY,Wayne,19533,16.258351893095767,Very Low
1110,KY,Webster,12998,50.87496022908049,Relatively Low
1111,KY,Whitley,36626,55.90200445434298,Relatively Low
1112,KY,Wolfe,6562,10.308622335348392,Very Low
1113,KY,Woodford,26870,37.130130448615965,Very Low
1114,LA,Acadia,57475,90.51861279032771,Relatively Moderate
1115,LA,Allen,22708,64.04708876869233,Relatively Low
1116,LA,Ascension,126426,96.27744193445751,Relatively High
1117,LA,Assumption,21017,86.35062042634425,Relatively Moderate
1118,LA,Avoyelles,39654,79.54183900731783,Relatively Low
1119,LA,Beauregard,36508,71.84218899140949,Relatively Low
1120,LA,Bienville,12958,33.566656061088125,Very Low
1121,LA,Bossier,128536,89.9140948138721,Relatively Moderate
1122,LA,Caddo,237695,89.59592745784283,Relatively Moderate
1123,LA,Calcasieu,216652,96.91377664651608,Relatively High
1124,LA,Caldwell,9627,24.94432071269488,Very Low
1125,LA,Cameron,5615,55.8065542475342,Relatively Low
1126,LA,Catahoula,8891,31.78491886732421,Very Low
1127,LA,Claiborne,14160,35.38020999045498,Very Low
1128,LA,Concordia,18648,51.86127903277124,Relatively Low
1129,LA,De Soto,26713,51.47947820553611,Relatively Low
1130,LA,East Baton Rouge,456512,98.88641425389754,Relatively High
1131,LA,East Carroll,7455,38.275532930321354,Very Low
1132,LA,East Feliciana,19513,62.07445116131085,Relatively Low
1133,LA,Evangeline,32319,80.6554247534203,Relatively Low
1134,LA,Franklin,19763,67.03786191536749,Relatively Low
1135,LA,Grant,22122,33.69392300349984,Very Low
1136,LA,Iberia,69859,93.57301940820871,Relatively Moderate
1137,LA,Iberville,30214,82.72351256761057,Relatively Low
1138,LA,Jackson,15021,28.348711422208083,Very Low
1139,LA,Jefferson,440590,98.15462933503024,Relatively High
1140,LA,Jefferson Davis,32235,88.45052497613744,Relatively Moderate
1141,LA,Lafayette,241618,97.96372892141265,Relatively High
1142,LA,Lafourche,97393,94.40025453388482,Relatively Moderate
1143,LA,Lasalle,14762,17.944638880050906,Very Low
1144,LA,Lincoln,48370,68.66051543111676,Relatively Low
1145,LA,Livingston,142163,96.85014317531021,Relatively High
1146,LA,Madison,10010,51.41584473433026,Relatively Low
1147,LA,Morehouse,25583,55.55202036271079,Relatively Low
1148,LA,Natchitoches,37330,61.50174992045816,Relatively Low
1149,LA,Orleans,383606,96.97741011772192,Relatively High
1150,LA,Ouachita,160298,85.61883550747693,Relatively Moderate
1151,LA,Plaquemines,23448,82.69169583200765,Relatively Low
1152,LA,Pointe Coupee,20697,69.32866687877824,Relatively Low
1153,LA,Rapides,129664,83.39166401527203,Relatively Moderate
1154,LA,Red River,7602,27.998727330575885,Very Low
1155,LA,Richland,19986,67.61056315622017,Relatively Low
1156,LA,Sabine,22039,62.71078587336938,Relatively Low
1157,LA,St. Bernard,43709,86.60515431116768,Relatively Moderate
1158,LA,St. Charles,52479,90.32771237671012,Relatively Moderate
1159,LA,St. Helena,10911,48.26598790964047,Relatively Low
1160,LA,St. James,20169,76.86923321667197,Relatively Low
1161,LA,St. John The Baptist,42466,86.57333757556475,Relatively Moderate
1162,LA,St. Landry,82428,91.695832007636,Relatively Moderate
1163,LA,St. Martin,51686,91.3140311804009,Relatively Moderate
1164,LA,St. Mary,49313,94.71842188991408,Relatively Moderate
1165,LA,St. Tammany,263870,97.80464524339801,Relatively High
1166,LA,Tangipahoa,132858,96.15017499204579,Relatively High
1167,LA,Tensas,4133,30.862233534839323,Very Low
1168,LA,Terrebonne,109484,96.3728921412663,Relatively High
1169,LA,Union,21031,45.46611517658288,Very Low
1170,LA,Vermilion,57317,89.85046134266625,Relatively Moderate
1171,LA,Vernon,48626,73.30575882914412,Relatively Low
1172,LA,Washington,45382,89.37321030862233,Relatively Moderate
1173,LA,Webster,36954,53.64301622653515,Relatively Low
1174,LA,West Baton Rouge,27101,62.233534839325486,Relatively Low
1175,LA,West Carroll,9736,32.13490295895641,Very Low
1176,LA,West Feliciana,15300,38.81641743557111,Very Low
1177,LA,Winn,13718,22.144447979637288,Very Low
1178,ME,Androscoggin,111105,67.26057906458797,Relatively Low
1179,ME,Aroostook,67034,60.54724785237035,Relatively Low
1180,ME,Cumberland,302870,85.1097677378301,Relatively Moderate
1181,ME,Franklin,29452,38.720967228762326,Very Low
1182,ME,Hancock,55442,69.13776646516068,Relatively Low
1183,ME,Kennebec,123577,77.53738466433344,Relatively Low
1184,ME,Knox,40597,50.49315940184537,Relatively Low
1185,ME,Lincoln,35222,50.77951002227172,Relatively Low
1186,ME,Oxford,57747,60.006363347120576,Relatively Low
1187,ME,Penobscot,152080,73.36939230034999,Relatively Low
1188,ME,Piscataquis,16735,17.626471524021635,Very Low
1189,ME,Sagadahoc,36681,30.25771555838371,Very Low
1190,ME,Somerset,50421,67.67419662742603,Relatively Low
1191,ME,Waldo,39586,52.624880687241486,Relatively Low
1192,ME,Washington,31024,57.683741648106896,Relatively Low
1193,ME,York,211925,83.61438116449251,Relatively Moderate
1194,MD,Allegany,68096,42.379891823098944,Very Low
1195,MD,Anne Arundel,587917,92.01399936366528,Relatively Moderate
1196,MD,Baltimore,854450,95.195672923958,Relatively Moderate
1197,MD,Calvert,92747,66.91059497295578,Relatively Low
1198,MD,Caroline,33293,76.32834871142221,Relatively Low
1199,MD,Carroll,172826,62.965319758192805,Relatively Low
1200,MD,Cecil,103701,78.3009863188037,Relatively Low
1201,MD,Charles,166485,73.21030862233535,Relatively Low
1202,MD,Dorchester,32513,75.46929685014318,Relatively Low
1203,MD,Frederick,271433,79.31912185809736,Relatively Low
1204,MD,Garrett,28794,9.195036589245944,Very Low
1205,MD,Harford,260746,82.62806236080179,Relatively Low
1206,MD,Howard,332270,80.40089086859689,Relatively Low
1207,MD,Kent,19162,66.36971046770601,Relatively Low
1208,MD,Montgomery,1061279,93.89118676423799,Relatively Moderate
1209,MD,Prince George'S,965886,94.6229716831053,Relatively Moderate
1210,MD,Queen Anne'S,49839,73.17849188673242,Relatively Low
1211,MD,St. Mary'S,113699,81.9599109131403,Relatively Low
1212,MD,Somerset,24620,77.09195036589244,Relatively Low
1213,MD,Talbot,37498,76.16926503340757,Relatively Low
1214,MD,Washington,154643,69.61501749920457,Relatively Low
1215,MD,Wicomico,103542,87.01877187400572,Relatively Moderate
1216,MD,Worcester,52454,86.70060451797644,Relatively Moderate
1218,MA,Barnstable,228870,86.31880369074133,Relatively Moderate
1219,MA,Berkshire,128939,59.49729557747375,Relatively Low
1220,MA,Bristol,578698,89.53229398663697,Relatively Moderate
1221,MA,Dukes,20495,43.65256124721604,Very Low
1222,MA,Essex,808897,93.95482023544383,Relatively Moderate
1223,MA,Franklin,70685,52.59306395163856,Relatively Low
1224,MA,Hampden,465327,84.02799872733057,Relatively Moderate
1225,MA,Hampshire,162053,63.37893732103086,Relatively Low
1226,MA,Middlesex,1629857,96.1183582564429,Relatively High
1227,MA,Nantucket,14255,84.63251670378618,Relatively Moderate
1228,MA,Norfolk,725648,92.90486796054724,Relatively Moderate
1229,MA,Plymouth,530320,90.9958638243716,Relatively Moderate
1230,MA,Suffolk,796326,92.71396754692968,Relatively Moderate
1231,MA,Worcester,861566,92.68215081132675,Relatively Moderate
1232,MI,Alcona,10159,2.927139675469297,Very Low
1233,MI,Alger,8834,0.922685332484887,Very Low
1234,MI,Allegan,120243,50.55679287305122,Relatively Low
1235,MI,Alpena,28892,5.981546293350302,Very Low
1236,MI,Antrim,23425,5.599745466115177,Very Low
1237,MI,Arenac,14991,7.44511613108495,Very Low
1238,MI,Baraga,8148,1.940820871778556,Very Low
1239,MI,Barry,62414,39.70728603245306,Very Low
1240,MI,Bay,103848,70.88768692332167,Relatively Low
1241,MI,Benzie,17953,2.545338848234171,Very Low
1242,MI,Berrien,154234,66.84696150174993,Relatively Low
1243,MI,Branch,44842,43.748011454024805,Very Low
1244,MI,Calhoun,134279,72.5739739102768,Relatively Low
1245,MI,Cass,51549,35.82564428889596,Very Low
1246,MI,Charlevoix,26039,3.022589882278078,Very Low
1247,MI,Cheboygan,25564,6.776964683423481,Very Low
1248,MI,Chippewa,36764,5.949729557747375,Very Low
1249,MI,Clare,30835,30.448615972001274,Very Low
1250,MI,Clinton,79047,64.55615653833917,Relatively Low
1251,MI,Crawford,12919,11.167674196627429,Very Low
1252,MI,Delta,36797,7.826916958320076,Very Low
1253,MI,Dickinson,25935,8.526885141584474,Very Low
1254,MI,Eaton,109033,63.95163856188354,Relatively Low
1255,MI,Emmet,34094,6.076996500159083,Very Low
1256,MI,Genesee,406019,89.27776010181356,Relatively Moderate
1257,MI,Gladwin,25371,15.14476614699332,Very Low
1258,MI,Gogebic,14378,5.440661788100541,Very Low
1259,MI,Grand Traverse,95178,39.3891186764238,Very Low
1260,MI,Gratiot,41742,47.597836461979,Very Low
1261,MI,Hillsdale,45730,48.9977728285078,Relatively Low
1262,MI,Houghton,37342,4.67706013363029,Very Low
1263,MI,Huron,31395,27.61692650334076,Very Low
1264,MI,Ingham,284838,82.94622971683106,Relatively Moderate
1265,MI,Ionia,66764,57.71555838370983,Relatively Low
1266,MI,Iosco,25202,14.03118040089087,Very Low
1267,MI,Iron,11625,4.422526248806872,Very Low
1268,MI,Isabella,64345,58.35189309576837,Relatively Low
1269,MI,Jackson,160309,73.94209354120265,Relatively Low
1270,MI,Kalamazoo,261632,80.5599745466115,Relatively Low
1271,MI,Kalkaska,17909,8.749602290804964,Very Low
1272,MI,Kent,657870,88.67324212535793,Relatively Moderate
1273,MI,Keweenaw,2043,0.095450206808781,Very Low
1274,MI,Lake,12084,3.563474387527839,Very Low
1275,MI,Lapeer,88578,66.71969455933822,Relatively Low
1276,MI,Leelanau,22255,3.881641743557111,Very Low
1277,MI,Lenawee,99376,64.74705695195672,Relatively Low
1278,MI,Livingston,193558,78.42825326121539,Relatively Low
1279,MI,Luce,5339,0.477251034043907,Very Low
1280,MI,Mackinac,10817,1.33630289532294,Very Low
1281,MI,Macomb,880347,94.75023862551703,Relatively Moderate
1282,MI,Manistee,25012,3.468024180719058,Very Low
1283,MI,Marquette,65947,38.02099904549793,Very Low
1284,MI,Mason,29050,9.163219853643016,Very Low
1285,MI,Mecosta,39663,33.4075723830735,Very Low
1286,MI,Menominee,23484,7.636016544702513,Very Low
1287,MI,Midland,83456,64.90614062997136,Relatively Low
1288,MI,Missaukee,15048,10.181355392936684,Very Low
1289,MI,Monroe,154767,72.73305758829144,Relatively Low
1290,MI,Montcalm,66606,63.34712058542793,Relatively Low
1291,MI,Montmorency,9129,4.040725421571747,Very Low
1292,MI,Muskegon,175775,60.51543111676742,Relatively Low
1293,MI,Newaygo,49957,28.507795100222715,Very Low
1294,MI,Oakland,1274114,96.08654152083997,Relatively High
1295,MI,Oceana,26621,13.585746102449887,Very Low
1296,MI,Ogemaw,20747,19.24912503977092,Very Low
1297,MI,Ontonagon,5803,0.731784918867324,Very Low
1298,MI,Osceola,22885,16.417435571110403,Very Low
1299,MI,Oscoda,8212,9.131403118040089,Very Low
1300,MI,Otsego,25061,18.42188991409481,Very Low
1301,MI,Ottawa,296165,78.26916958320076,Relatively Low
1302,MI,Presque Isle,12968,2.831689468660515,Very Low
1303,MI,Roscommon,23456,20.90359529112313,Very Low
1304,MI,Saginaw,190067,79.03277123767101,Relatively Low
1305,MI,St. Clair,160353,71.14222080814508,Relatively Low
1306,MI,St. Joseph,60908,48.80687241489024,Relatively Low
1307,MI,Sanilac,40597,40.24817053770283,Very Low
1308,MI,Schoolcraft,8040,0.636334712058543,Very Low
1309,MI,Shiawassee,68081,67.70601336302894,Relatively Low
1310,MI,Tuscola,53321,50.1749920458161,Relatively Low
1311,MI,Van Buren,75550,52.56124721603563,Relatively Low
1312,MI,Washtenaw,372064,84.82341711740375,Relatively Moderate
1313,MI,Wayne,1792549,96.69105949729557,Relatively High
1314,MI,Wexford,33652,9.322303531657653,Very Low
1315,MN,Aitkin,15674,10.69042316258352,Very Low
1316,MN,Anoka,363857,89.97772828507793,Relatively Moderate
1317,MN,Becker,35074,33.50302258988228,Very Low
1318,MN,Beltrami,46103,36.30289532293986,Very Low
1319,MN,Benton,41368,55.29748647788737,Relatively Low
1320,MN,Big Stone,5166,7.158765510658606,Very Low
1321,MN,Blue Earth,69073,68.05599745466115,Relatively Low
1322,MN,Brown,25898,56.0292713967547,Relatively Low
1323,MN,Carlton,36175,28.666878778237358,Very Low
1324,MN,Carver,106922,74.64206172446707,Relatively Low
1325,MN,Cass,30036,22.780782691695837,Very Low
1326,MN,Chippewa,12542,27.48965956092905,Very Low
1327,MN,Chisago,56591,62.392618517340125,Relatively Low
1328,MN,Clay,65291,58.670060451797646,Relatively Low
1329,MN,Clearwater,8512,11.104040725421571,Very Low
1330,MN,Cook,5590,1.813553929366847,Very Low
1331,MN,Cottonwood,11505,44.925230671333125,Very Low
1332,MN,Crow Wing,66020,41.107222398981854,Very Low
1333,MN,Dakota,439810,92.6185173401209,Relatively Moderate
1334,MN,Dodge,20867,30.19408208717785,Very Low
1335,MN,Douglas,38992,31.91218580973592,Very Low
1336,MN,Faribault,13918,40.40725421571747,Very Low
1337,MN,Fillmore,21197,45.65701559020045,Very Low
1338,MN,Freeborn,30884,60.706331530384986,Relatively Low
1339,MN,Goodhue,47556,61.37448297804645,Relatively Low
1340,MN,Grant,6073,7.986000636334713,Very Low
1341,MN,Hennepin,1281172,95.57747375119312,Relatively High
1342,MN,Houston,18807,34.36207445116131,Very Low
1343,MN,Hubbard,21321,17.24467069678651,Very Low
1344,MN,Isanti,41125,44.09799554565701,Very Low
1345,MN,Itasca,45006,16.767419662742604,Very Low
1346,MN,Jackson,9986,32.64397072860324,Very Low
1347,MN,Kanabec,16014,19.440025453388483,Very Low
1348,MN,Kandiyohi,43707,55.3293032134903,Relatively Low
1349,MN,Kittson,4201,21.09449570474069,Very Low
1350,MN,Koochiching,12059,0.66815144766147,Very Low
1351,MN,Lac Qui Parle,6711,14.79478205536112,Very Low
1352,MN,Lake,10884,2.00445434298441,Very Low
1353,MN,Lake Of The Woods,3752,2.418071905822463,Very Low
1354,MN,Le Sueur,28651,32.516703786191535,Very Low
1355,MN,Lincoln,5636,12.313076678332804,Very Low
1356,MN,Lyon,25258,41.67992363983456,Very Low
1357,MN,Mcleod,36770,46.67515112949411,Very Low
1358,MN,Mahnomen,5404,6.904231625835189,Very Low
1359,MN,Marshall,9012,43.62074451161311,Very Low
1360,MN,Martin,20025,54.6293350302259,Relatively Low
1361,MN,Meeker,23394,45.24339802736239,Very Low
1362,MN,Mille Lacs,26388,19.56729239580019,Very Low
1363,MN,Morrison,34007,49.31594018453707,Relatively Low
1364,MN,Mower,40028,64.26980591791282,Relatively Low
1365,MN,Murray,8175,30.79860006363347,Very Low
1366,MN,Nicollet,34438,52.115812917594646,Relatively Low
1367,MN,Nobles,22270,64.65160674514793,Relatively Low
1368,MN,Norman,6420,25.867006045179764,Very Low
1369,MN,Olmsted,162489,80.4327076041998,Relatively Low
1370,MN,Otter Tail,60042,63.188036907413306,Relatively Low
1371,MN,Pennington,13900,25.071587655106587,Very Low
1372,MN,Pine,28831,37.19376391982183,Very Low
1373,MN,Pipestone,9414,32.42125357938275,Very Low
1374,MN,Polk,31153,60.260897231944,Relatively Low
1375,MN,Pope,11306,14.444797963728922,Very Low
1376,MN,Ramsey,552246,92.10944957047408,Relatively Moderate
1377,MN,Red Lake,3934,3.945275214762965,Very Low
1378,MN,Redwood,15425,33.439389118676424,Very Low
1379,MN,Renville,14723,47.85237034680242,Very Low
1380,MN,Rice,67082,71.49220489977728,Relatively Low
1381,MN,Rock,9704,29.335030225898823,Very Low
1382,MN,Roseau,15292,61.59720012726694,Relatively Low
1383,MN,St. Louis,200067,66.52879414572065,Relatively Low
1384,MN,Scott,150902,83.04167992363982,Relatively Moderate
1385,MN,Sherburne,97144,64.4925230671333,Relatively Low
1386,MN,Sibley,14824,35.03022589882278,Very Low
1387,MN,Stearns,158160,81.10085905186128,Relatively Low
1388,MN,Steele,37400,71.20585427935096,Relatively Low
1389,MN,Stevens,9670,14.667515112949411,Very Low
1390,MN,Swift,9838,18.9945911549475,Very Low
1391,MN,Todd,25251,27.330575882914417,Very Low
1392,MN,Traverse,3356,13.10849506840598,Very Low
1393,MN,Wabasha,21380,49.02958956411072,Relatively Low
1394,MN,Wadena,14054,16.194718421889913,Very Low
1395,MN,Waseca,18957,34.107540566337896,Very Low
1396,MN,Washington,267506,86.76423798918232,Relatively Moderate
1397,MN,Watonwan,11253,36.58924594336621,Very Low
1398,MN,Wilkin,6501,16.799236398345528,Very Low
1399,MN,Winona,49579,60.324530703149854,Relatively Low
1400,MN,Wright,141326,79.92363983455297,Relatively Low
1401,MN,Yellow Medicine,9528,24.65797009226853,Very Low
1402,MS,Adams,29474,54.374801145402486,Relatively Low
1403,MS,Alcorn,34684,69.96500159083678,Relatively Low
1404,MS,Amite,12711,53.16576519249126,Relatively Low
1405,MS,Attala,17868,46.07063315303849,Very Low
1406,MS,Benton,7620,16.862869869551382,Very Low
1407,MS,Bolivar,30953,74.51479478205536,Relatively Low
1408,MS,Calhoun,13242,36.71651288577792,Very Low
1409,MS,Carroll,9971,16.067451479478205,Very Low
1410,MS,Chickasaw,17023,50.14317531021317,Relatively Low
1411,MS,Choctaw,8245,18.962774419344576,Very Low
1412,MS,Claiborne,9127,41.202672605790646,Very Low
1413,MS,Clarke,15570,50.65224307986001,Relatively Low
1414,MS,Clay,18616,44.06617881005409,Very Low
1415,MS,Coahoma,21300,67.45147947820553,Relatively Low
1416,MS,Copiah,28350,63.092586700604514,Relatively Low
1417,MS,Covington,18330,62.51988545975183,Relatively Low
1418,MS,Desoto,185280,90.83678014635697,Relatively Moderate
1419,MS,Forrest,78050,86.54152083996182,Relatively Moderate
1420,MS,Franklin,7653,24.721603563474385,Very Low
1421,MS,George,24246,87.05058860960865,Relatively Moderate
1422,MS,Greene,13480,59.72001272669424,Relatively Low
1423,MS,Grenada,21585,53.32484887050588,Relatively Low
1424,MS,Hancock,46025,88.06872414890232,Relatively Moderate
1425,MS,Harrison,208275,97.2001272669424,Relatively High
1426,MS,Hinds,227510,92.55488386891504,Relatively Moderate
1427,MS,Holmes,16992,61.215399300031805,Relatively Low
1428,MS,Humphreys,7693,32.389436843779826,Very Low
1429,MS,Issaquena,1338,33.312122176264715,Very Low
1430,MS,Itawamba,23822,32.07126948775056,Very Low
1431,MS,Jackson,143149,95.99109131403118,Relatively High
1432,MS,Jasper,16343,48.775055679287306,Relatively Low
1433,MS,Jefferson,7245,12.75851097677378,Very Low
1434,MS,Jefferson Davis,11298,29.93954820235444,Very Low
1435,MS,Jones,67168,87.14603881641743,Relatively Moderate
1436,MS,Kemper,8934,24.880687241489024,Very Low
1437,MS,Lafayette,55742,67.10149538657333,Relatively Low
1438,MS,Lamar,64179,77.31466751511294,Relatively Low
1439,MS,Lauderdale,72842,85.68246897868278,Relatively Moderate
1440,MS,Lawrence,12013,46.29335030225899,Very Low
1441,MS,Leake,21242,60.069996818326445,Relatively Low
1442,MS,Lee,83269,79.00095450206808,Relatively Low
1443,MS,Leflore,28282,74.96022908049633,Relatively Low
1444,MS,Lincoln,34886,57.87464206172447,Relatively Low
1445,MS,Lowndes,58845,77.63283487114222,Relatively Low
1446,MS,Madison,108943,83.1053133948457,Relatively Moderate
1447,MS,Marion,24425,82.30989500477251,Relatively Low
1448,MS,Marshall,33484,72.5421571746739,Relatively Low
1449,MS,Monroe,34055,63.0607699650016,Relatively Low
1450,MS,Montgomery,9775,22.271714922049,Very Low
1451,MS,Neshoba,29025,70.60133630289532,Relatively Low
1452,MS,Newton,21246,57.74737511931277,Relatively Low
1453,MS,Noxubee,10285,39.357301940820875,Very Low
1454,MS,Oktibbeha,51639,70.25135221126313,Relatively Low
1455,MS,Panola,33149,66.75151129494114,Relatively Low
1456,MS,Pearl River,56090,90.00954502068086,Relatively Moderate
1457,MS,Perry,11482,49.18867324212536,Relatively Low
1458,MS,Pike,40285,77.21921730830417,Relatively Low
1459,MS,Pontotoc,31149,58.860960865415215,Relatively Low
1460,MS,Prentiss,24995,47.247852370346806,Very Low
1461,MS,Quitman,6166,31.084950684059816,Very Low
1462,MS,Rankin,153271,85.39611835825644,Relatively Moderate
1463,MS,Scott,27923,71.65128857779192,Relatively Low
1464,MS,Sharkey,3773,29.04867960547248,Very Low
1465,MS,Simpson,25913,54.75660197263761,Relatively Low
1466,MS,Smith,14181,55.48838689150492,Relatively Low
1467,MS,Stone,18312,82.53261215399299,Relatively Low
1468,MS,Sunflower,25919,67.83328030544065,Relatively Low
1469,MS,Tallahatchie,12658,45.211581291759465,Very Low
1470,MS,Tate,28022,62.26535157492841,Relatively Low
1471,MS,Tippah,21783,55.011135857461035,Relatively Low
1472,MS,Tishomingo,18813,35.4120267260579,Very Low
1473,MS,Tunica,9775,64.52433980273624,Relatively Low
1474,MS,Union,27724,45.33884823417117,Very Low
1475,MS,Walthall,13882,48.934139357301945,Relatively Low
1476,MS,Warren,44654,76.51924912503976,Relatively Low
1477,MS,Washington,44765,84.21889914094814,Relatively Moderate
1478,MS,Wayne,19732,69.04231625835189,Relatively Low
1479,MS,Webster,9913,18.390073178491885,Very Low
1480,MS,Wilkinson,8585,34.26662424435253,Very Low
1481,MS,Winston,17714,51.76582882596246,Relatively Low
1482,MS,Yalobusha,12460,23.448934139357306,Very Low
1483,MS,Yazoo,26703,71.71492204899778,Relatively Low
1484,MO,Adair,25279,51.543111676741965,Relatively Low
1485,MO,Andrew,18084,49.793191218580965,Relatively Low
1486,MO,Atchison,5305,30.225898822780785,Very Low
1487,MO,Audrain,24918,43.4934775692014,Very Low
1488,MO,Barry,34451,77.9510022271715,Relatively Low
1489,MO,Barton,11603,53.13394845688833,Relatively Low
1490,MO,Bates,16006,43.11167674196628,Very Low
1491,MO,Benton,19338,56.37925548838689,Relatively Low
1492,MO,Bollinger,10557,52.78396436525612,Relatively Low
1493,MO,Boone,183385,86.82787146038817,Relatively Moderate
1494,MO,Buchanan,84731,69.3923003499841,Relatively Low
1495,MO,Butler,42051,86.9869551384028,Relatively Moderate
1496,MO,Caldwell,8773,9.067769646834236,Very Low
1497,MO,Callaway,44176,60.674514794782056,Relatively Low
1498,MO,Camden,42734,72.38307349665925,Relatively Low
1499,MO,Cape Girardeau,81676,87.33693923003501,Relatively Moderate
1500,MO,Carroll,8482,42.41170855870188,Very Low
1501,MO,Carter,5184,39.16640152720331,Very Low
1502,MO,Cass,107719,76.2328985046134,Relatively Low
1503,MO,Cedar,14177,32.675787464206174,Very Low
1504,MO,Chariton,7366,21.5717467387846,Very Low
1505,MO,Christian,88779,72.06490614062997,Relatively Low
1506,MO,Clark,6614,24.24435252943048,Very Low
1507,MO,Clay,252904,86.89150493159401,Relatively Moderate
1508,MO,Clinton,21165,56.22017181037226,Relatively Low
